OCC_MONTH,OCC_DOW,OCC_YEAR,OCC_HOUR,DIVISION,FATALITIES,INJURY_COLLISIONS,FTR_COLLISIONS,PD_COLLISIONS,HOOD_158,NEIGHBOURHOOD_158,LONG_WGS84,LAT_WGS84,AUTOMOBILE,MOTORCYCLE,PASSENGER,BICYCLE,PEDESTRIAN
September,Friday,2020,18,D55,,NO,NO,YES,122,Birchcliffe-Cliffside (122),-79.28656606018718,43.6869338321532,1,0,0,0,0
September,Friday,2020,17,D43,,NO,NO,YES,142,Woburn North (142),-79.23462345187393,43.760244798614494,1,0,0,0,0
September,Friday,2020,12,D52,,NO,NO,YES,164,Wellington Place (164),-79.38919773860151,43.64527548437918,1,0,0,0,0
September,Friday,2020,17,D22,,NO,NO,YES,016,Stonegate-Queensway (16),-79.51554841324054,43.62965457241359,1,0,0,0,0
September,Friday,2020,22,D55,,NO,NO,YES,058,Old East York (58),-79.33963622735183,43.69557020518646,1,0,0,0,0
September,Friday,2020,6,D22,,NO,NO,YES,161,Humber Bay Shores (161),-79.48325661690977,43.620507777380844,1,0,0,0,0
September,Friday,2020,17,D42,,NO,NO,YES,147,L'Amoreaux West (147),-79.3201008921114,43.79951510685952,1,0,0,0,0
September,Friday,2020,19,D31,,NO,NO,YES,027,York University Heights (27),-79.48826730101463,43.76408215220628,1,0,0,0,0
September,Friday,2020,0,D43,,NO,NO,YES,135,Morningside (135),-79.20834448642131,43.7879832958898,1,0,0,0,0
September,Friday,2020,19,D42,,NO,NO,YES,118,Tam O'Shanter-Sullivan (118),-79.299347987595,43.78359734276375,1,0,0,0,0
September,Friday,2020,15,D11,,NO,NO,YES,087,High Park-Swansea (87),-79.46639071251793,43.637720996133915,1,0,0,0,0
September,Friday,2020,18,D42,,NO,NO,YES,128,Agincourt South-Malvern West (128),-79.26248462870574,43.788861266372166,1,0,0,0,0
September,Friday,2020,16,D55,,NO,NO,YES,070,South Riverdale (70),-79.35519116957794,43.66482550637591,1,0,0,0,0
September,Friday,2020,19,D43,,NO,NO,YES,142,Woburn North (142),-79.2338520249659,43.78178169646291,1,0,0,0,0
September,Friday,2020,18,D12,,NO,NO,YES,029,Maple Leaf (29),-79.48765434554822,43.70637125280654,1,0,0,0,0
September,Friday,2020,18,D33,,NO,NO,YES,042,Banbury-Don Mills (42),-79.34439361282546,43.73428041165797,1,0,0,0,0
September,Friday,2020,9,D43,,NO,NO,YES,156,Bendale-Glen Andrew (156),-79.25620904521907,43.77226786713801,1,0,0,0,0
September,Friday,2020,17,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.58110768991729,43.713840701106655,1,0,0,0,0
September,Friday,2020,17,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.31019887246735,43.759048722254704,1,0,0,0,0
September,Friday,2020,20,D14,,NO,NO,YES,085,South Parkdale (85),-79.42053242648788,43.63830588095596,1,0,0,0,0
September,Friday,2020,18,D33,,NO,NO,YES,047,Don Valley Village (47),-79.34374645651901,43.77588191564331,1,0,0,0,0
September,Friday,2020,15,D43,,YES,YES,NO,136,West Hill (136),-79.18685400793791,43.77050679597814,0,0,0,1,0
September,Friday,2020,14,D41,,NO,NO,YES,126,Dorset Park (126),-79.2913508880576,43.763422433188346,1,0,0,0,0
September,Friday,2020,23,D23,,NO,NO,YES,006,Kingsview Village-The Westway (6),-79.54672195820916,43.697046477608836,1,0,0,0,0
September,Friday,2020,12,D14,,NO,NO,YES,085,South Parkdale (85),-79.43601502132704,43.63717448400747,1,0,0,0,0
September,Friday,2020,22,D32,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.4667404458886,43.71224185344599,1,0,0,0,0
September,Friday,2020,16,D11,,NO,NO,YES,087,High Park-Swansea (87),-79.47671851514386,43.638822624187064,1,0,0,0,0
September,Friday,2020,15,D55,,NO,NO,YES,070,South Riverdale (70),-79.33280259638616,43.662679542171595,1,0,0,0,0
September,Friday,2020,14,D33,,NO,NO,YES,150,Fenside-Parkwoods (150),-79.32501386687734,43.76133302065415,1,0,0,0,0
September,Friday,2020,13,D32,,NO,NO,YES,152,East Willowdale (152),-79.3950379898665,43.773220891590356,1,0,0,0,0
September,Friday,2020,20,D51,,NO,NO,YES,073,Moss Park (73),-79.37586205112396,43.66043659954038,1,0,0,0,0
September,Friday,2020,16,D31,,NO,YES,NO,023,Pelmo Park-Humberlea (23),-79.53749333850058,43.72037254458838,1,0,0,0,0
September,Friday,2020,19,D43,,NO,NO,YES,135,Morningside (135),-79.20352790794922,43.77937419507574,1,0,0,0,0
September,Friday,2020,11,D12,,NO,NO,YES,111,Rockcliffe-Smythe (111),-79.47480330498117,43.6796482197769,1,0,0,0,0
September,Friday,2020,6,D11,,NO,NO,YES,083,Dufferin Grove (83),-79.43971372009422,43.65016399978196,1,0,0,0,0
September,Friday,2020,13,D11,,NO,NO,YES,083,Dufferin Grove (83),-79.43759812115529,43.65940351104009,1,0,0,0,0
September,Friday,2020,9,D52,,NO,NO,YES,165,Harbourfront-CityPlace (165),-79.39403623556578,43.64270008180378,1,0,0,0,0
September,Friday,2020,15,D22,,NO,NO,YES,160,Mimico-Queensway (160),-79.52467432505597,43.61590470427628,1,0,0,0,0
September,Friday,2020,12,D22,,NO,NO,YES,016,Stonegate-Queensway (16),-79.49035321140435,43.629046371740074,1,0,0,0,0
September,Friday,2020,13,D43,,NO,NO,YES,140,Guildwood (140),-79.20615059946303,43.75108209000446,1,0,0,0,0
September,Friday,2020,14,D41,,NO,NO,YES,156,Bendale-Glen Andrew (156),-79.26129213872775,43.77003316235188,1,0,0,0,0
September,Friday,2020,0,D22,,NO,NO,YES,011,Eringate-Centennial-West Deane (11),-79.56684759366559,43.66165093404321,1,0,0,0,0
September,Friday,2020,18,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.30978147425118,43.74213963181549,1,0,0,0,0
September,Friday,2020,17,D23,,NO,NO,YES,003,Thistletown-Beaumond Heights (3),-79.56462097936159,43.73690847026462,1,0,0,0,0
September,Friday,2020,11,D55,,NO,NO,YES,059,Danforth East York (59),-79.32334123680572,43.68932151594164,1,0,0,0,0
September,Friday,2020,1,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.56550534544353,43.70914828434291,1,0,0,0,0
September,Friday,2020,16,D52,,NO,NO,YES,170,Yonge-Bay Corridor (170),-79.38211834247504,43.64960628870992,1,0,0,0,0
September,Friday,2020,11,D14,,NO,NO,YES,081,Trinity-Bellwoods (81),-79.4207636264108,43.649327493872434,1,0,0,0,0
September,Friday,2020,19,D23,,NO,NO,YES,002,Mount Olive-Silverstone-Jamestown (2),-79.58379757246055,43.74680967781584,1,0,0,0,0
September,Friday,2020,10,D55,,NO,NO,YES,063,The Beaches (63),-79.28481905462013,43.6721738429563,1,0,0,0,0
September,Friday,2020,15,D43,,NO,NO,YES,156,Bendale-Glen Andrew (156),-79.2467470734873,43.755258977668895,1,0,0,0,0
September,Friday,2020,21,D12,,NO,NO,YES,111,Rockcliffe-Smythe (111),-79.48026879650115,43.68332450582691,1,0,0,0,0
September,Friday,2020,13,D55,,NO,NO,YES,063,The Beaches (63),-79.29452285223881,43.67971993376933,1,0,0,0,0
September,Friday,2020,23,D43,,YES,NO,NO,136,West Hill (136),-79.18621380674915,43.7684035984007,1,0,0,0,1
September,Friday,2020,22,D41,,NO,YES,NO,120,Clairlea-Birchmount (120),-79.29328466582609,43.707674394905396,1,0,0,1,0
September,Friday,2020,22,D12,,YES,NO,NO,110,Keelesdale-Eglinton West (110),-79.4738975885697,43.69041368626126,1,0,1,1,0
September,Friday,2020,21,D53,,YES,NO,NO,095,Annex (95),-79.39413274468478,43.668719909127,1,0,0,0,0
September,Friday,2020,19,D52,,NO,NO,YES,169,Bay-Cloverhill (169),-79.38769484642785,43.66565180475552,1,0,0,0,0
September,Friday,2020,20,D51,,NO,YES,NO,073,Moss Park (73),-79.37636045014965,43.658510497614266,1,0,0,0,0
September,Friday,2020,20,D32,,NO,YES,NO,039,Bedford Park-Nortown (39),-79.42163566741885,43.73986697901201,1,0,0,0,1
September,Friday,2020,12,D42,,NO,NO,YES,148,East L'Amoreaux (148),-79.31575388981902,43.79676839792209,1,0,0,0,0
September,Friday,2020,20,D52,,NO,NO,YES,165,Harbourfront-CityPlace (165),-79.3876056388169,43.640851179822015,1,0,0,0,0
September,Friday,2020,20,D41,,NO,YES,NO,119,Wexford/Maryvale (119),-79.30065157567259,43.76115142489137,1,0,1,0,0
September,Friday,2020,18,D11,,NO,YES,NO,087,High Park-Swansea (87),-79.47526181494727,43.636776119897085,1,0,0,0,0
September,Friday,2020,18,D52,,NO,NO,YES,170,Yonge-Bay Corridor (170),-79.38106344336545,43.65056378966739,1,0,0,1,0
September,Friday,2020,18,D14,,YES,NO,NO,172,Dovercourt Village (172),-79.43166572355167,43.66066041031945,1,0,0,1,0
September,Friday,2020,17,D55,,NO,NO,YES,060,Woodbine-Lumsden (60),-79.31884204121454,43.69967280087644,1,0,0,0,0
September,Friday,2020,14,D32,,NO,NO,YES,155,Downsview (155),-79.46546784364472,43.730937950131356,1,0,0,0,0
September,Friday,2020,2,D31,,NO,NO,YES,027,York University Heights (27),-79.49962002545618,43.75606647809403,1,0,0,0,0
September,Friday,2020,15,D42,1.0,NO,NO,NO,118,Tam O'Shanter-Sullivan (118),-79.29706718232437,43.778952832272395,1,1,0,0,0
September,Friday,2020,12,D42,,NO,NO,YES,118,Tam O'Shanter-Sullivan (118),-79.30790577444381,43.77873352732982,1,0,0,0,0
September,Friday,2020,14,D53,,NO,NO,YES,174,South Eglinton-Davisville (174),-79.39784144784346,43.70435231203435,1,0,0,0,0
September,Friday,2020,9,D32,,YES,NO,NO,034,Bathurst Manor (34),-79.43845112728326,43.755455974900755,1,0,0,0,1
September,Friday,2020,10,D11,,NO,YES,NO,114,Lambton Baby Point (114),-79.50347830060788,43.66388623213238,1,0,0,1,1
September,Friday,2020,12,D52,,NO,NO,YES,170,Yonge-Bay Corridor (170),-79.38510174446017,43.65715569625943,1,0,0,0,0
September,Friday,2020,10,D51,,NO,NO,YES,168,Downtown Yonge East (168),-79.37946194725541,43.656030695134405,1,0,0,0,0
September,Friday,2020,10,D33,,YES,NO,NO,149,Parkwoods-O'Connor Hills (149),-79.32468285033866,43.74078662046106,1,0,0,0,0
September,Friday,2020,10,D22,,NO,NO,YES,161,Humber Bay Shores (161),-79.47710021570589,43.625781104560765,1,0,1,0,0
September,Friday,2020,9,D14,,NO,NO,YES,085,South Parkdale (85),-79.42798082400508,43.64057888586853,1,0,0,0,0
September,Friday,2020,5,D31,1.0,NO,NO,NO,024,Black Creek (24),-79.53051470452836,43.753074985225226,1,0,0,1,0
September,Friday,2020,4,D22,1.0,NO,NO,NO,015,Kingsway South (15),-79.52270099131584,43.65544454551214,0,1,0,0,0
September,Friday,2020,2,D52,,NO,YES,NO,166,St Lawrence-East Bayfront-The Islands (166),-79.38010344381829,43.64007457864675,1,0,0,0,0
September,Friday,2020,3,D42,,NO,NO,YES,148,East L'Amoreaux (148),-79.31155299187007,43.79561409572072,1,0,0,0,0
September,Friday,2020,0,D42,,YES,NO,NO,144,Morningside Heights (144),-79.25075807412988,43.83053751709553,1,0,0,0,0
September,Friday,2020,11,D52,,NO,YES,NO,169,Bay-Cloverhill (169),-79.3857014469968,43.66536530446906,1,0,0,0,0
September,Friday,2020,11,D51,,NO,NO,YES,073,Moss Park (73),-79.36913295325593,43.653374392478064,1,0,0,0,0
September,Friday,2020,10,D42,,NO,NO,YES,130,Milliken (130),-79.26790073567186,43.83272696567633,1,0,0,0,0
September,Friday,2020,14,D12,,NO,NO,YES,091,Weston-Pelham Park (91),-79.46303931705476,43.67358003425494,1,0,0,0,0
September,Saturday,2020,20,D42,,YES,NO,NO,145,Malvern West (145),-79.24294277151395,43.812964469226834,1,0,0,0,0
September,Saturday,2020,19,D11,,NO,NO,YES,085,South Parkdale (85),-79.45942081426813,43.63944019492744,1,0,0,0,0
September,Saturday,2020,19,D32,,NO,NO,YES,027,York University Heights (27),-79.46352566483021,43.76512047584939,1,0,0,0,0
September,Saturday,2020,18,D13,,NO,NO,YES,108,Briar Hill-Belgravia (108),-79.45026768449566,43.69568776612745,1,0,1,0,0
September,Saturday,2020,17,D22,,NO,YES,YES,161,Humber Bay Shores (161),-79.48568571369577,43.62545188019389,1,0,0,0,0
September,Saturday,2020,12,D22,,NO,NO,YES,159,Etobicoke City Centre (159),-79.55470589050454,43.63279451454228,1,0,0,0,0
September,Saturday,2020,17,D22,,YES,NO,NO,008,Humber Heights-Westmount (8),-79.51138458442745,43.68388519624182,1,0,1,0,0
September,Saturday,2020,17,D53,,YES,NO,NO,095,Annex (95),-79.3894835474489,43.66970770955897,1,0,1,1,0
September,Saturday,2020,12,D55,,YES,NO,NO,058,Old East York (58),-79.35028341797985,43.69323410392405,1,0,1,0,1
September,Saturday,2020,12,D42,,YES,NO,NO,130,Milliken (130),-79.27196692903094,43.81793620816464,1,0,0,1,0
September,Saturday,2020,12,D33,,YES,NO,NO,052,Bayview Village (52),-79.36417813169977,43.76940940056831,1,0,0,1,0
September,Saturday,2020,9,D23,,YES,NO,NO,002,Mount Olive-Silverstone-Jamestown (2),-79.58990149950844,43.75960298346708,1,0,1,0,0
September,Saturday,2020,3,D12,,NO,YES,YES,111,Rockcliffe-Smythe (111),-79.48026879650115,43.68332450582691,0,1,0,0,0
September,Saturday,2020,5,D42,,NO,NO,YES,130,Milliken (130),-79.29101631051832,43.81841541450321,1,0,0,0,0
September,Saturday,2020,10,D31,,NO,YES,NO,027,York University Heights (27),-79.4889147843963,43.776284853774406,1,0,0,0,0
September,Saturday,2020,10,D33,,YES,NO,NO,052,Bayview Village (52),-79.37665501834556,43.76919439301565,1,0,1,0,0
September,Saturday,2020,20,D11,,NO,NO,YES,087,High Park-Swansea (87),-79.4798553173831,43.64867704784155,1,0,0,0,0
September,Saturday,2020,6,D14,,NO,NO,YES,164,Wellington Place (164),-79.40006913330886,43.644440783567624,1,0,0,0,0
September,Saturday,2020,15,D42,,NO,YES,YES,128,Agincourt South-Malvern West (128),-79.28826359326524,43.783289338571876,1,0,0,0,0
September,Saturday,2020,8,D13,,NO,NO,YES,108,Briar Hill-Belgravia (108),-79.46349947408855,43.6984401653,1,0,0,0,0
September,Saturday,2020,0,D11,,NO,YES,NO,086,Roncesvalles (86),-79.43948352017091,43.644444693932044,1,0,0,0,0
September,Saturday,2020,20,D33,,NO,NO,YES,053,Henry Farm (53),-79.34459195690874,43.77357091543586,1,0,0,0,0
September,Saturday,2020,14,D42,,NO,NO,YES,129,Agincourt North (129),-79.28628061624687,43.80374724323929,1,0,0,0,0
September,Saturday,2020,16,D23,,NO,YES,NO,003,Thistletown-Beaumond Heights (3),-79.58210637015169,43.74325917379369,1,0,0,0,0
September,Saturday,2020,1,D14,,NO,NO,YES,080,Palmerston-Little Italy (80),-79.41559402834604,43.654946399248196,1,0,0,0,0
September,Saturday,2020,1,D22,,NO,NO,YES,161,Humber Bay Shores (161),-79.48120021595713,43.62296488969196,1,0,0,0,0
September,Saturday,2020,21,D32,,NO,NO,YES,151,Yonge-Doris (151),-79.41382106227135,43.772972792529536,1,0,0,0,0
September,Saturday,2020,16,D55,,NO,NO,YES,064,Woodbine Corridor (64),-79.31348874223582,43.68402642489311,1,0,0,0,0
September,Saturday,2020,12,D12,,NO,NO,YES,113,Weston (113),-79.51719955012477,43.701657961718745,1,0,0,0,0
September,Saturday,2020,10,D31,,NO,NO,YES,022,Humbermede (22),-79.53821838228862,43.73374245097268,1,0,0,0,0
September,Saturday,2020,15,D32,,NO,NO,YES,152,East Willowdale (152),-79.39948359302973,43.77033338940313,1,0,0,0,0
September,Saturday,2020,19,D32,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.4478317282776,43.72490275480595,1,0,0,0,0
September,Saturday,2020,13,D55,,NO,NO,YES,070,South Riverdale (70),-79.35364236708111,43.658757098098,1,0,0,0,0
September,Saturday,2020,13,D51,,NO,NO,YES,073,Moss Park (73),-79.37234885050398,43.65155039065402,1,0,0,0,0
September,Saturday,2020,9,D33,,NO,NO,YES,046,Pleasant View (46),-79.33354307007492,43.795750877421426,1,0,0,0,0
September,Saturday,2020,22,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.30978147425118,43.74213963181549,1,0,0,0,0
September,Saturday,2020,12,D12,,NO,NO,YES,090,Junction Area (90),-79.47110771721377,43.67177454421725,1,0,0,0,0
September,Saturday,2020,12,D42,,NO,NO,YES,130,Milliken (130),-79.26208484160144,43.82011271080849,1,0,0,0,0
September,Saturday,2020,13,D55,,NO,NO,YES,070,South Riverdale (70),-79.32906581458552,43.67346188074803,1,0,0,0,0
September,Saturday,2020,3,D13,,NO,NO,YES,109,Caledonia-Fairbank (109),-79.45259888924696,43.692882070562426,1,0,0,0,0
September,Saturday,2020,16,D32,,YES,NO,NO,027,York University Heights (27),-79.4810472077377,43.78469496944124,1,0,0,0,0
September,Saturday,2020,14,D42,,NO,NO,YES,128,Agincourt South-Malvern West (128),-79.25881393594842,43.789644067640666,1,0,0,0,0
September,Saturday,2020,16,D43,,YES,NO,NO,136,West Hill (136),-79.19642520677687,43.766156292977314,1,0,0,0,0
September,Saturday,2020,11,D43,,NO,NO,YES,141,Golfdale-Cedarbrae-Woburn (141),-79.21975636912556,43.76100150511811,0,0,0,1,0
September,Saturday,2020,16,D53,,NO,NO,YES,056,Leaside-Bennington (56),-79.3741058891944,43.70298975972788,1,0,0,0,0
September,Saturday,2020,15,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.61426958668149,43.74548933213948,1,0,0,0,0
September,Saturday,2020,22,D42,,NO,YES,NO,144,Morningside Heights (144),-79.16202532705823,43.806772977361554,1,0,0,0,0
September,Saturday,2020,9,D23,,NO,YES,NO,003,Thistletown-Beaumond Heights (3),-79.56573417913623,43.73815297161101,1,0,0,0,0
September,Saturday,2020,3,D11,,NO,NO,YES,088,High Park North (88),-79.45998111450979,43.65471921581434,1,0,0,0,0
September,Saturday,2020,16,D22,,NO,NO,YES,159,Etobicoke City Centre (159),-79.53521459318921,43.64145024238765,1,0,0,0,0
September,Saturday,2020,2,D53,,NO,NO,YES,095,Annex (95),-79.3940504466547,43.673202714655794,1,0,0,0,0
September,Saturday,2020,14,D42,,NO,NO,YES,130,Milliken (130),-79.28878321264463,43.80704625670073,1,0,0,0,0
September,Saturday,2020,10,D51,,NO,NO,YES,166,St Lawrence-East Bayfront-The Islands (166),-79.35975465863761,43.65076298986656,1,0,0,0,0
September,Saturday,2020,15,D13,,NO,NO,YES,107,Oakwood Village (107),-79.44680570215026,43.68725578527283,1,0,0,0,0
September,Saturday,2020,15,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.30133838607466,43.74391953904466,1,0,0,0,0
September,Saturday,2020,15,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.31523357097439,43.75786462249319,1,0,0,0,0
September,Saturday,2020,3,D32,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.44891131390693,43.7175130572693,1,0,0,0,0
September,Saturday,2020,15,D43,,NO,NO,YES,133,Centennial Scarborough (133),-79.15356994506607,43.790417771108736,1,0,0,0,0
September,Saturday,2020,22,D42,,NO,NO,YES,130,Milliken (130),-79.27589512573239,43.8268914513235,1,0,0,0,0
September,Saturday,2020,20,D13,,NO,NO,YES,092,Corso Italia-Davenport (92),-79.44809131728347,43.67676051721519,1,0,0,1,0
September,Saturday,2020,15,D23,,NO,NO,YES,007,Willowridge-Martingrove-Richview (7),-79.56313850270357,43.67441063320029,1,0,0,0,0
September,Saturday,2020,21,D13,,NO,NO,YES,092,Corso Italia-Davenport (92),-79.4430868175514,43.67802091468211,1,0,0,0,0
September,Saturday,2020,8,D42,,NO,NO,YES,144,Morningside Heights (144),-79.24617697817438,43.82022978949488,1,0,0,0,0
September,Saturday,2020,6,D53,,NO,NO,YES,055,Thorncliffe Park (55),-79.36348140259248,43.71036836631147,1,0,0,0,0
September,Saturday,2020,15,D51,,NO,NO,YES,073,Moss Park (73),-79.36342415787794,43.655822894926565,0,0,0,1,0
September,Saturday,2020,17,D13,,NO,NO,YES,092,Corso Italia-Davenport (92),-79.4486308170399,43.67677651698203,1,0,1,0,0
September,Saturday,2020,11,D23,,NO,NO,YES,004,Rexdale-Kipling (4),-79.56667255625318,43.71171531007552,1,0,0,0,0
September,Saturday,2020,3,D55,,NO,YES,YES,043,Victoria Village (43),-79.318256344036,43.72607224228047,1,0,0,0,0
September,Saturday,2020,13,D22,,NO,NO,YES,016,Stonegate-Queensway (16),-79.49035321140435,43.629046371740074,1,0,0,0,0
September,Saturday,2020,23,D52,,YES,YES,NO,164,Wellington Place (164),-79.38972473866458,43.64659898570262,1,0,1,0,1
September,Saturday,2020,19,D22,,NO,NO,YES,161,Humber Bay Shores (161),-79.48120021595713,43.62296488969196,1,0,0,0,0
September,Saturday,2020,21,D31,,YES,NO,NO,021,Humber Summit (21),-79.54443551411899,43.75770099965321,1,0,1,0,0
September,Sunday,2020,14,D55,,NO,NO,YES,064,Woodbine Corridor (64),-79.30965794084923,43.678180320308726,1,0,0,0,0
September,Sunday,2020,18,D13,,NO,NO,YES,092,Corso Italia-Davenport (92),-79.45473261740453,43.67527912462009,1,0,0,0,0
September,Sunday,2020,2,D12,,NO,NO,YES,091,Weston-Pelham Park (91),-79.46303931705476,43.67358003425494,1,0,0,0,0
September,Sunday,2020,19,D43,,NO,YES,NO,133,Centennial Scarborough (133),-79.14356176507002,43.79163566262194,1,0,0,0,0
September,Sunday,2020,15,D32,,NO,NO,YES,033,Clanton Park (33),-79.45813833009724,43.72909975200926,1,0,0,0,0
September,Sunday,2020,20,D42,,NO,NO,YES,146,Malvern East (146),-79.21354077667797,43.80629939686031,1,0,0,0,0
September,Sunday,2020,16,D55,,NO,NO,YES,068,North Riverdale (68),-79.35635668463875,43.67668254343189,1,0,0,0,0
September,Sunday,2020,15,D55,,NO,NO,YES,057,Broadview North (57),-79.35694949798759,43.683932870884654,1,0,0,0,0
September,Sunday,2020,14,D51,,NO,NO,YES,167,Church-Wellesley (167),-79.38202625021071,43.66834710745081,1,0,0,0,0
September,Sunday,2020,19,D41,,NO,NO,YES,126,Dorset Park (126),-79.28315499463147,43.77175733818908,1,0,0,0,0
September,Sunday,2020,16,D13,,NO,NO,YES,092,Corso Italia-Davenport (92),-79.44098312262145,43.6729882238195,1,0,0,0,0
September,Sunday,2020,21,D41,,NO,NO,YES,120,Clairlea-Birchmount (120),-79.29493396473893,43.70897329120805,1,0,0,0,0
September,Sunday,2020,23,D22,,NO,YES,YES,019,Long Branch (19),-79.52530573238072,43.59052948089514,1,0,0,0,0
September,Sunday,2020,12,D41,,YES,NO,NO,125,Ionview (125),-79.2711960059633,43.731429476006895,1,0,1,0,0
September,Sunday,2020,14,D14,,NO,NO,YES,078,Kensington-Chinatown (78),-79.39931673573047,43.65583189671953,1,0,0,0,0
September,Sunday,2020,23,D14,,YES,NO,NO,081,Trinity-Bellwoods (81),-79.41090322999824,43.65130669404502,1,0,0,0,0
September,Sunday,2020,1,D43,,NO,NO,YES,157,Bendale South (157),-79.25479865146681,43.75218597437851,1,0,0,0,0
September,Sunday,2020,15,D41,,NO,NO,YES,138,Eglinton East (138),-79.25813642471084,43.734554582737616,1,0,0,0,0
September,Sunday,2020,13,D42,,NO,NO,YES,130,Milliken (130),-79.2922053089271,43.814574394240644,1,0,0,0,0
September,Sunday,2020,5,D32,,NO,NO,YES,039,Bedford Park-Nortown (39),-79.4320234934436,43.729093960979085,1,0,0,0,0
September,Sunday,2020,11,D55,,NO,NO,YES,062,East End-Danforth (62),-79.30928664052853,43.67726541923855,1,0,0,0,0
September,Sunday,2020,13,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.3046332814543,43.74323813620406,1,0,1,0,0
September,Sunday,2020,12,D55,,NO,NO,YES,068,North Riverdale (68),-79.35291087274994,43.66616311035961,1,0,1,0,0
September,Sunday,2020,13,D32,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.45473991914109,43.714082455598664,1,0,0,0,0
September,Sunday,2020,6,D31,,NO,NO,YES,024,Black Creek (24),-79.51065601825671,43.75980158616942,1,0,0,0,0
September,Sunday,2020,11,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.3046332814543,43.74323813620406,1,0,0,0,0
September,Sunday,2020,8,D14,,NO,NO,YES,162,West Queen West (162),-79.41195342934752,43.64203828397318,1,0,0,0,0
September,Sunday,2020,12,D55,,NO,NO,YES,062,East End-Danforth (62),-79.29676385514267,43.68929762390215,1,0,0,0,0
September,Sunday,2020,16,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.30065157567259,43.76115142489137,1,0,0,0,0
September,Sunday,2020,16,D12,,NO,NO,YES,028,Rustic (28),-79.50552374276901,43.70925444643954,1,0,0,0,0
September,Sunday,2020,11,D33,,NO,NO,YES,150,Fenside-Parkwoods (150),-79.32501386687734,43.76133302065415,1,0,0,0,0
September,Sunday,2020,22,D14,,NO,NO,YES,079,University (79),-79.40384143728438,43.66270110525343,1,0,0,0,0
September,Sunday,2020,18,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.30065157567259,43.76115142489137,1,0,0,0,0
September,Sunday,2020,18,D33,,NO,NO,YES,048,Hillcrest Village (48),-79.36501860382627,43.80309862438136,1,0,0,0,0
September,Sunday,2020,14,D43,,NO,NO,YES,142,Woburn North (142),-79.24541077820561,43.75554367878079,1,0,0,0,0
September,Sunday,2020,18,D23,,NO,YES,NO,001,West Humber-Clairville (1),-79.62182668568391,43.72746102814348,1,0,0,0,0
September,Sunday,2020,11,D11,,NO,NO,YES,090,Junction Area (90),-79.48211941850364,43.66558765758722,1,0,1,0,0
September,Sunday,2020,19,D43,,NO,NO,YES,123,Cliffcrest (123),-79.23976432827847,43.718675298176,1,0,0,0,0
September,Sunday,2020,16,D22,,NO,NO,YES,159,Etobicoke City Centre (159),-79.55373578807699,43.619508310527635,1,0,0,0,0
September,Sunday,2020,21,D53,,NO,NO,YES,102,Forest Hill North (102),-79.4255351054643,43.70100187141614,1,0,0,0,0
September,Sunday,2020,2,D51,,NO,NO,YES,073,Moss Park (73),-79.37283545057326,43.652731491835155,1,0,0,0,0
September,Sunday,2020,14,D43,,NO,NO,YES,135,Morningside (135),-79.21523527129015,43.793423094176944,1,0,0,0,0
September,Sunday,2020,11,D42,,NO,NO,YES,130,Milliken (130),-79.24792817796687,43.82396239866815,1,0,0,0,0
September,Sunday,2020,14,D32,,NO,NO,YES,050,Newtonbrook East (50),-79.4155662486542,43.779764396334784,1,0,0,0,0
September,Sunday,2020,15,D41,,NO,NO,YES,156,Bendale-Glen Andrew (156),-79.26648912923727,43.768947856507914,1,0,0,0,0
September,Sunday,2020,15,D42,,NO,NO,YES,130,Milliken (130),-79.28889811383777,43.80312203965759,1,0,0,0,0
September,Sunday,2020,10,D42,,NO,NO,YES,130,Milliken (130),-79.26790073567186,43.83272696567633,1,0,1,0,0
September,Sunday,2020,18,D43,,NO,NO,YES,142,Woburn North (142),-79.25144716627295,43.7721101741036,1,0,0,0,0
September,Sunday,2020,17,D55,,NO,NO,YES,063,The Beaches (63),-79.2998287423113,43.67008402005883,1,0,0,0,0
September,Sunday,2020,16,D32,,NO,NO,YES,155,Downsview (155),-79.4589183467043,43.73209495001528,1,0,0,0,0
September,Sunday,2020,0,D55,,NO,NO,YES,062,East End-Danforth (62),-79.29494105649931,43.689721823944126,1,0,0,0,0
September,Sunday,2020,17,D32,,NO,NO,YES,152,East Willowdale (152),-79.40709416229537,43.78161969848484,1,0,0,0,0
September,Sunday,2020,13,D42,,NO,NO,YES,147,L'Amoreaux West (147),-79.31793728053397,43.79314598042084,1,0,0,0,0
