OCC_MONTH,OCC_DOW,OCC_YEAR,OCC_HOUR,DIVISION,FATALITIES,INJURY_COLLISIONS,FTR_COLLISIONS,PD_COLLISIONS,HOOD_158,NEIGHBOURHOOD_158,LONG_WGS84,LAT_WGS84,AUTOMOBILE,MOTORCYCLE,PASSENGER,BICYCLE,PEDESTRIAN
January,Wednesday,2021,8,D43,,YES,NO,NO,157,Bendale South (157),-79.25188634693343,43.745145576835824,1,0,0,0,0
January,Wednesday,2021,13,D53,,NO,NO,YES,098,Rosedale-Moore Park (98),-79.39072965553686,43.67988393013762,1,0,0,0,0
January,Wednesday,2021,9,D11,,NO,NO,YES,087,High Park-Swansea (87),-79.47907531857898,43.65049655139373,1,0,0,0,0
January,Wednesday,2021,23,D41,,NO,NO,YES,120,Clairlea-Birchmount (120),-79.28672506823307,43.70010001279945,1,0,0,0,0
January,Wednesday,2021,16,D32,,NO,NO,YES,034,Bathurst Manor (34),-79.46691645682778,43.76884737138945,1,0,0,0,0
January,Wednesday,2021,20,D23,,NO,NO,YES,005,Elms-Old Rexdale (5),-79.54887235948324,43.723668999373615,1,0,0,0,0
January,Wednesday,2021,9,D42,,NO,NO,YES,128,Agincourt South-Malvern West (128),-79.24378636706815,43.78894128144291,1,0,0,0,0
January,Wednesday,2021,8,D43,,NO,NO,YES,135,Morningside (135),-79.22220516316813,43.77855190672361,1,0,0,0,0
January,Wednesday,2021,19,D43,,NO,NO,YES,141,Golfdale-Cedarbrae-Woburn (141),-79.23525552303381,43.75771699120947,1,0,0,0,0
January,Wednesday,2021,9,D22,,NO,NO,YES,018,New Toronto (18),-79.50862107267997,43.60001282704165,1,0,0,0,0
January,Wednesday,2021,22,D33,,NO,YES,NO,042,Banbury-Don Mills (42),-79.3325817281569,43.720780848086626,1,0,0,0,0
January,Wednesday,2021,8,D53,,NO,NO,YES,099,Mount Pleasant East (99),-79.39711504157941,43.71556368949389,1,0,0,0,0
January,Wednesday,2021,23,D42,,NO,NO,YES,144,Morningside Heights (144),-79.20446689707974,43.817281841564885,1,0,0,0,0
January,Wednesday,2021,8,D13,,NO,YES,NO,108,Briar Hill-Belgravia (108),-79.4521117683361,43.702347858764696,1,0,0,0,0
January,Wednesday,2021,20,D14,,NO,NO,YES,084,Little Portugal (84),-79.42982142339153,43.64957829584489,1,0,0,0,0
January,Wednesday,2021,16,D51,,NO,NO,YES,167,Church-Wellesley (167),-79.38456274722806,43.6649204040241,1,0,0,0,0
January,Wednesday,2021,18,D32,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.45473991914109,43.714082455598664,1,0,1,0,0
January,Wednesday,2021,8,D41,,NO,YES,NO,124,Kennedy Park (124),-79.25178432687463,43.729312486519554,1,0,0,0,0
January,Wednesday,2021,20,D12,,NO,NO,YES,112,Beechborough-Greenbrook (112),-79.47544957212479,43.697232269719805,1,0,0,0,0
January,Wednesday,2021,13,D11,,NO,NO,YES,088,High Park North (88),-79.45398461533726,43.65795721492975,1,0,0,0,0
January,Wednesday,2021,18,D32,,NO,NO,YES,039,Bedford Park-Nortown (39),-79.41559741817369,43.72225177013543,1,0,0,0,0
January,Wednesday,2021,9,D43,,NO,NO,YES,142,Woburn North (142),-79.23493836273295,43.77576920367464,1,0,0,0,0
January,Wednesday,2021,19,D12,,NO,YES,NO,023,Pelmo Park-Humberlea (23),-79.53409083430556,43.71352863573385,1,0,0,0,0
January,Wednesday,2021,19,D11,,NO,NO,YES,089,Runnymede-Bloor West Village (89),-79.48203892472037,43.65762576931473,1,0,0,0,0
January,Wednesday,2021,17,D31,,NO,NO,YES,023,Pelmo Park-Humberlea (23),-79.53749333850058,43.72037254458838,1,0,0,0,0
January,Wednesday,2021,7,D43,,NO,NO,YES,123,Cliffcrest (123),-79.24362013314978,43.726070088393904,1,0,0,0,0
January,Wednesday,2021,10,D22,,NO,NO,YES,159,Etobicoke City Centre (159),-79.52733730202267,43.63420094721384,1,0,0,0,0
January,Wednesday,2021,19,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.5926513973722,43.71647729253733,1,0,0,0,0
January,Wednesday,2021,13,D51,,NO,NO,YES,168,Downtown Yonge East (168),-79.37665664810515,43.65296949207313,0,0,0,1,0
January,Wednesday,2021,13,D13,,YES,NO,NO,094,Wychwood (94),-79.42025463247896,43.68280091796201,1,0,0,0,0
January,Wednesday,2021,18,D42,,NO,NO,YES,146,Malvern East (146),-79.23874077059025,43.79386448886356,1,0,1,0,0
January,Wednesday,2021,15,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.30086137317754,43.73399934384302,1,0,0,0,0
January,Wednesday,2021,16,D41,,NO,NO,YES,124,Kennedy Park (124),-79.25813642471084,43.734554582737616,1,0,0,0,0
January,Wednesday,2021,9,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.30086137317754,43.73399934384302,1,0,0,0,0
January,Wednesday,2021,18,D33,,NO,NO,YES,052,Bayview Village (52),-79.37665501834556,43.76919439301565,1,0,0,0,0
January,Wednesday,2021,1,D43,,NO,NO,YES,134,Highland Creek (134),-79.16478101648651,43.789807581804666,1,0,0,0,0
January,Wednesday,2021,16,D42,,NO,NO,YES,130,Milliken (130),-79.2511026746568,43.83344472486364,1,0,0,0,0
January,Wednesday,2021,6,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.62201579977719,43.74687129931756,1,0,0,0,0
January,Wednesday,2021,16,D42,,NO,NO,YES,118,Tam O'Shanter-Sullivan (118),-79.30790577444381,43.77873352732982,1,0,0,0,0
January,Wednesday,2021,8,D32,,NO,YES,NO,032,Englemount-Lawrence (32),-79.43243958512402,43.7204676607881,1,0,0,0,0
January,Wednesday,2021,12,D12,,NO,NO,YES,030,Brookhaven-Amesbury (30),-79.50231965666266,43.69758756315365,1,0,0,0,0
January,Wednesday,2021,7,D52,,NO,NO,YES,164,Wellington Place (164),-79.39492193580202,43.64549678460044,1,0,0,0,0
January,Wednesday,2021,17,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.30002947862602,43.75846622784473,1,0,0,0,0
January,Wednesday,2021,15,D33,,NO,NO,YES,052,Bayview Village (52),-79.37046902330704,43.76833579571341,1,0,0,0,0
January,Wednesday,2021,13,D52,,NO,NO,YES,078,Kensington-Chinatown (78),-79.39793503569493,43.65296189280764,1,0,0,0,0
January,Wednesday,2021,15,D31,,NO,NO,YES,021,Humber Summit (21),-79.53629300361843,43.75335618746698,1,0,0,0,0
January,Wednesday,2021,9,D42,,NO,NO,YES,147,L'Amoreaux West (147),-79.32016487056777,43.781678531465666,1,0,0,0,0
January,Wednesday,2021,13,D42,,NO,NO,YES,129,Agincourt North (129),-79.27336932892815,43.79842121786029,1,0,0,0,0
January,Wednesday,2021,10,D51,,NO,NO,YES,073,Moss Park (73),-79.37453055088848,43.65706729617105,1,0,0,0,0
January,Wednesday,2021,14,D42,,NO,NO,YES,128,Agincourt South-Malvern West (128),-79.25881393594842,43.789644067640666,1,0,1,0,0
January,Wednesday,2021,5,D12,,NO,YES,NO,110,Keelesdale-Eglinton West (110),-79.47228940021014,43.68375110544616,1,0,0,0,0
January,Wednesday,2021,8,D52,,NO,NO,YES,170,Yonge-Bay Corridor (170),-79.38410124138403,43.64918408828771,1,0,0,0,0
January,Wednesday,2021,13,D33,,NO,NO,YES,149,Parkwoods-O'Connor Hills (149),-79.31192557354511,43.74656772739601,1,0,0,0,0
January,Wednesday,2021,18,D22,,NO,NO,YES,016,Stonegate-Queensway (16),-79.48425611189731,43.63037859983923,1,0,1,0,0
January,Wednesday,2021,5,D43,,NO,NO,YES,135,Morningside (135),-79.18928640911118,43.776522091738705,1,0,0,0,0
January,Wednesday,2021,0,D14,,NO,NO,YES,078,Kensington-Chinatown (78),-79.404725332458,43.6521058930884,1,0,0,0,0
January,Wednesday,2021,12,D55,,YES,NO,NO,059,Danforth East York (59),-79.3466026086839,43.683582883280735,1,0,1,0,0
January,Wednesday,2021,14,D55,,NO,NO,YES,054,O'Connor-Parkview (54),-79.31282764830006,43.70539159071835,1,0,0,0,0
January,Thursday,2021,15,D14,,NO,NO,YES,172,Dovercourt Village (172),-79.43533392206238,43.65986071074255,1,0,0,0,0
January,Thursday,2021,14,D42,,YES,NO,NO,145,Malvern West (145),-79.2209829939733,43.81962877448742,1,0,1,0,0
January,Thursday,2021,16,D41,,YES,NO,NO,119,Wexford/Maryvale (119),-79.3046332814543,43.74323813620406,1,0,0,0,0
January,Thursday,2021,15,D12,,NO,NO,YES,112,Beechborough-Greenbrook (112),-79.48599007384558,43.694562276535386,1,0,0,0,0
January,Thursday,2021,8,D31,,NO,NO,YES,155,Downsview (155),-79.48854508363618,43.74210340705426,1,0,0,0,0
January,Thursday,2021,17,D43,,NO,NO,YES,141,Golfdale-Cedarbrae-Woburn (141),-79.22935133513445,43.75691419494645,1,0,0,0,0
January,Thursday,2021,17,D43,,NO,NO,YES,142,Woburn North (142),-79.2541225332993,43.77960756679435,1,0,0,0,0
January,Thursday,2021,6,D22,,NO,NO,YES,011,Eringate-Centennial-West Deane (11),-79.57251278536398,43.65297102416518,1,0,0,0,0
January,Thursday,2021,16,D43,,NO,NO,YES,123,Cliffcrest (123),-79.23248674377928,43.725203792031465,1,0,0,0,0
January,Thursday,2021,16,D52,,NO,NO,YES,169,Bay-Cloverhill (169),-79.38769484642785,43.66565180475552,1,0,0,0,0
January,Thursday,2021,17,D22,,NO,NO,YES,015,Kingsway South (15),-79.49920420053309,43.65006130455778,1,0,0,0,0
January,Thursday,2021,17,D23,,NO,NO,YES,008,Humber Heights-Westmount (8),-79.5232776593696,43.69817537297932,1,0,0,0,0
January,Thursday,2021,18,D31,,NO,NO,YES,021,Humber Summit (21),-79.54374571331418,43.75745809870219,1,0,0,0,0
January,Thursday,2021,19,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.31523357097439,43.75786462249319,1,0,0,0,0
January,Thursday,2021,17,D43,,YES,NO,NO,134,Highland Creek (134),-79.17726021274672,43.78266828746583,1,0,1,0,0
January,Thursday,2021,19,D22,,NO,NO,YES,018,New Toronto (18),-79.50075995460726,43.60177256451597,1,0,0,0,0
January,Thursday,2021,19,D41,,NO,NO,YES,157,Bendale South (157),-79.2650480375227,43.75147976975537,1,0,1,0,0
January,Thursday,2021,17,D32,,NO,NO,YES,037,Willowdale West (37),-79.41459646439912,43.771695191471466,1,0,1,0,0
January,Thursday,2021,11,D55,,NO,NO,YES,059,Danforth East York (59),-79.32506813706382,43.692363115473164,1,0,0,0,0
January,Thursday,2021,12,D55,,NO,NO,YES,043,Victoria Village (43),-79.31351755028754,43.72597194526696,1,0,0,0,0
January,Thursday,2021,15,D22,,YES,NO,NO,019,Long Branch (19),-79.53400262459816,43.5943794739216,1,0,0,0,0
January,Thursday,2021,13,D42,,NO,NO,YES,130,Milliken (130),-79.2511026746568,43.83344472486364,1,0,0,0,0
January,Thursday,2021,12,D41,,YES,NO,NO,156,Bendale-Glen Andrew (156),-79.26129213872775,43.77003316235188,1,0,0,0,0
January,Thursday,2021,12,D43,,YES,NO,NO,142,Woburn North (142),-79.23525552303381,43.75771699120947,1,0,0,0,0
January,Thursday,2021,8,D32,,YES,NO,NO,027,York University Heights (27),-79.47145783710086,43.76782295794078,1,0,0,0,0
January,Thursday,2021,1,D51,,NO,NO,YES,166,St Lawrence-East Bayfront-The Islands (166),-79.36981225067906,43.645539884643526,1,0,1,0,0
January,Thursday,2021,18,D43,,NO,NO,YES,136,West Hill (136),-79.18972080508038,43.767653896048635,1,0,0,0,0
January,Thursday,2021,18,D23,,NO,NO,YES,004,Rexdale-Kipling (4),-79.56924307386555,43.717001941126966,1,0,0,0,0
January,Thursday,2021,20,D43,,YES,NO,NO,141,Golfdale-Cedarbrae-Woburn (141),-79.23106918290964,43.74653708196783,1,0,1,0,0
January,Thursday,2021,22,D23,,NO,YES,YES,001,West Humber-Clairville (1),-79.57715588825421,43.70524279949459,1,0,0,0,0
January,Thursday,2021,9,D23,,NO,NO,YES,006,Kingsview Village-The Westway (6),-79.54409287456359,43.691356485824805,1,0,0,0,0
January,Thursday,2021,11,D11,,NO,NO,YES,088,High Park North (88),-79.4652298180643,43.65757183550228,1,0,0,0,0
January,Thursday,2021,12,D32,,NO,NO,YES,027,York University Heights (27),-79.4671420138197,43.75195431767542,1,0,0,0,0
January,Thursday,2021,11,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.29110630330342,43.748232845811444,1,0,0,0,0
January,Thursday,2021,12,D51,,NO,NO,YES,073,Moss Park (73),-79.37190255043828,43.65046058956416,1,0,0,0,0
January,Thursday,2021,11,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.29157977815622,43.72704496144745,1,0,0,0,0
January,Thursday,2021,12,D32,,NO,NO,YES,041,Bridle Path-Sunnybrook-York Mills (41),-79.40482465491151,43.735566977561035,1,0,0,0,0
January,Thursday,2021,0,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.3021538713469,43.76557662056564,1,0,0,0,0
January,Thursday,2021,6,D43,,NO,NO,YES,133,Centennial Scarborough (133),-79.16874011725429,43.78453988424102,1,0,0,0,0
January,Thursday,2021,10,D33,,YES,NO,NO,147,L'Amoreaux West (147),-79.33141226562172,43.79310896719046,1,0,0,0,0
January,Thursday,2021,9,D13,,NO,NO,YES,094,Wychwood (94),-79.42307273254664,43.67557282185469,1,0,0,0,0
January,Thursday,2021,8,D52,,NO,NO,YES,165,Harbourfront-CityPlace (165),-79.39403623556578,43.64270008180378,1,0,0,0,0
January,Thursday,2021,8,D53,,NO,NO,YES,173,North Toronto (173),-79.3986040429929,43.70800300109935,1,0,0,0,0
January,Thursday,2021,18,D23,,NO,NO,YES,003,Thistletown-Beaumond Heights (3),-79.58033607073926,43.73970237317062,1,0,0,0,0
January,Thursday,2021,17,D14,,NO,NO,YES,084,Little Portugal (84),-79.42359602546665,43.643234487513844,1,0,0,0,0
January,Thursday,2021,14,D55,,NO,NO,YES,060,Woodbine-Lumsden (60),-79.31112464758407,43.697193807059065,1,0,0,0,0
January,Thursday,2021,18,D55,,NO,NO,YES,063,The Beaches (63),-79.28986155026143,43.66918263357094,1,0,0,0,0
January,Thursday,2021,16,D32,,NO,NO,YES,038,Lansing-Westgate (38),-79.41380839276819,43.76262978716561,1,0,0,0,0
January,Thursday,2021,14,D42,,NO,NO,YES,128,Agincourt South-Malvern West (128),-79.25881393594842,43.789644067640666,1,0,0,0,0
January,Thursday,2021,17,D42,,NO,NO,YES,146,Malvern East (146),-79.23874077059025,43.79386448886356,1,0,0,0,0
January,Thursday,2021,22,D51,,NO,NO,YES,166,St Lawrence-East Bayfront-The Islands (166),-79.3568166618236,43.6529287920324,1,0,0,0,0
January,Thursday,2021,18,D41,,NO,NO,YES,124,Kennedy Park (124),-79.24755894058316,43.73558388205138,1,0,0,0,0
January,Thursday,2021,15,D42,,NO,NO,YES,129,Agincourt North (129),-79.26862013532221,43.80094412994845,1,0,0,0,0
January,Thursday,2021,17,D12,,NO,YES,NO,115,Mount Dennis (115),-79.50790817226819,43.69253707511756,1,0,0,0,0
January,Thursday,2021,18,D32,,NO,YES,NO,036,Newtonbrook West (36),-79.4446111156557,43.78020979517232,1,0,0,0,0
January,Thursday,2021,15,D42,,NO,NO,YES,130,Milliken (130),-79.30766549984433,43.82020561249612,1,0,1,0,0
January,Thursday,2021,23,D23,,NO,NO,YES,005,Elms-Old Rexdale (5),-79.5559811336446,43.71696275341367,1,0,0,0,0
January,Friday,2021,14,D31,,NO,NO,YES,154,Oakdale-Beverley Heights (154),-79.49110464513372,43.72463444643952,1,0,0,0,0
January,Friday,2021,8,D32,,NO,NO,YES,039,Bedford Park-Nortown (39),-79.42025495300953,43.73677467477865,1,0,0,0,0
January,Friday,2021,12,D13,,NO,YES,NO,096,Casa Loma (96),-79.41830923493404,43.68322342027825,1,0,0,0,0
January,Friday,2021,5,D32,,NO,NO,YES,040,St.Andrew-Windfields (40),-79.38662391656835,43.760581589106,1,0,1,0,0
January,Friday,2021,21,D53,,NO,NO,YES,055,Thorncliffe Park (55),-79.34661502162206,43.703234389898334,1,0,0,0,0
January,Friday,2021,15,D13,,NO,NO,YES,096,Casa Loma (96),-79.40924234145919,43.677106723714125,1,0,0,0,0
January,Friday,2021,16,D52,,NO,NO,YES,170,Yonge-Bay Corridor (170),-79.38485864498885,43.65849859760236,1,0,0,0,0
January,Friday,2021,13,D31,,NO,NO,YES,025,Glenfield-Jane Heights (25),-79.52430400995499,43.75598418741566,1,0,0,0,0
January,Friday,2021,21,D32,,NO,NO,YES,050,Newtonbrook East (50),-79.4155662486542,43.779764396334784,1,0,1,0,0
January,Friday,2021,15,D11,,NO,NO,YES,088,High Park North (88),-79.45998111450979,43.65471921581434,1,0,0,0,0
January,Friday,2021,15,D13,,NO,NO,YES,107,Oakwood Village (107),-79.44806109609883,43.69038447651116,1,0,0,0,0
January,Friday,2021,9,D23,,NO,YES,NO,001,West Humber-Clairville (1),-79.5944397874052,43.72051007309702,1,0,0,0,0
January,Friday,2021,12,D23,,NO,NO,YES,003,Thistletown-Beaumond Heights (3),-79.55884837935928,43.7342667646529,1,0,0,0,0
January,Friday,2021,12,D31,,NO,NO,YES,155,Downsview (155),-79.48205524351911,43.72666614741996,1,0,0,0,0
January,Friday,2021,12,D31,,NO,NO,YES,155,Downsview (155),-79.48271942676132,43.75285396020817,1,0,0,0,0
January,Friday,2021,11,D33,,NO,NO,YES,042,Banbury-Don Mills (42),-79.33647952249996,43.72348483846842,1,0,0,0,0
January,Friday,2021,10,D31,,NO,NO,YES,021,Humber Summit (21),-79.5522637891285,43.74994878325985,1,0,0,0,0
January,Friday,2021,18,D51,,NO,NO,YES,166,St Lawrence-East Bayfront-The Islands (166),-79.37546444691094,43.64330948241313,1,0,1,0,0
January,Friday,2021,2,D52,,NO,NO,YES,166,St Lawrence-East Bayfront-The Islands (166),-79.37582884666803,43.6442321833358,1,0,0,0,0
January,Friday,2021,14,D12,,NO,NO,YES,113,Weston (113),-79.51938915173204,43.70103846459786,1,0,0,0,0
January,Friday,2021,20,D31,,NO,NO,YES,025,Glenfield-Jane Heights (25),-79.51320988965858,43.739384543601766,1,0,1,0,0
January,Friday,2021,14,D43,,NO,NO,YES,136,West Hill (136),-79.18972080508038,43.767653896048635,1,0,0,0,0
January,Friday,2021,18,D43,,NO,NO,YES,136,West Hill (136),-79.18704390821176,43.771012495426646,1,0,0,0,0
January,Friday,2021,22,D12,,NO,NO,YES,112,Beechborough-Greenbrook (112),-79.4832739786703,43.69342468121233,1,0,0,0,0
January,Friday,2021,18,D13,,NO,YES,YES,109,Caledonia-Fairbank (109),-79.46054539434945,43.68899208356838,1,0,0,0,0
January,Friday,2021,18,D41,,NO,NO,YES,126,Dorset Park (126),-79.28960429640752,43.759139537788016,1,0,0,0,0
January,Friday,2021,9,D51,,NO,NO,YES,168,Downtown Yonge East (168),-79.37576054876696,43.65316269226635,1,0,0,0,0
January,Friday,2021,15,D31,,NO,NO,YES,021,Humber Summit (21),-79.54229841964855,43.76844619193773,1,0,0,0,0
January,Friday,2021,18,D31,,YES,YES,NO,021,Humber Summit (21),-79.55762298697739,43.7487902835444,1,0,0,0,1
January,Friday,2021,13,D52,,NO,NO,YES,165,Harbourfront-CityPlace (165),-79.39403623556578,43.64270008180378,1,0,0,0,0
January,Friday,2021,14,D53,,NO,YES,NO,055,Thorncliffe Park (55),-79.35850440977268,43.71144467220347,1,0,0,0,0
January,Friday,2021,22,D51,,NO,NO,YES,073,Moss Park (73),-79.37009915354126,43.65616289526663,1,0,0,0,0
January,Friday,2021,14,D41,,NO,NO,YES,126,Dorset Park (126),-79.28691970309184,43.75870444075902,1,0,0,0,0
January,Friday,2021,14,D51,,NO,NO,YES,166,St Lawrence-East Bayfront-The Islands (166),-79.37582884666803,43.6442321833358,1,0,0,0,0
January,Friday,2021,22,D31,,NO,NO,YES,025,Glenfield-Jane Heights (25),-79.51510920858935,43.7470809737211,1,0,0,0,0
January,Friday,2021,20,D42,,YES,YES,NO,129,Agincourt North (129),-79.2615111404873,43.796142898131784,1,0,0,0,0
January,Friday,2021,22,D12,,NO,NO,YES,111,Rockcliffe-Smythe (111),-79.47674090114616,43.68160471249908,1,0,0,0,0
January,Friday,2021,18,D55,,NO,NO,YES,068,North Riverdale (68),-79.34307398818625,43.66844123637254,1,0,0,0,0
January,Friday,2021,0,D12,,NO,YES,YES,111,Rockcliffe-Smythe (111),-79.48026879650115,43.68332450582691,1,0,0,0,0
January,Friday,2021,11,D55,,YES,NO,NO,070,South Riverdale (70),-79.33027629745229,43.66095284265833,1,0,0,0,0
January,Friday,2021,10,D53,,NO,NO,YES,095,Annex (95),-79.3894835474489,43.66970770955897,1,0,0,0,0
January,Friday,2021,12,D12,,NO,NO,YES,023,Pelmo Park-Humberlea (23),-79.53409083430556,43.71352863573385,1,0,0,0,0
January,Friday,2021,18,D22,,YES,NO,NO,159,Etobicoke City Centre (159),-79.53194339497284,43.64524157224131,1,0,0,0,1
January,Friday,2021,14,D41,,YES,NO,NO,124,Kennedy Park (124),-79.25921660716287,43.71816200070964,1,0,0,0,0
January,Friday,2021,13,D55,,YES,NO,NO,062,East End-Danforth (62),-79.2892610556522,43.6803500374317,1,0,1,0,0
January,Friday,2021,15,D42,,NO,NO,YES,146,Malvern East (146),-79.2108148827857,43.809880606197666,1,0,1,0,0
January,Friday,2021,16,D11,,NO,NO,YES,171,Junction-Wallace Emerson (171),-79.44230242200905,43.6689814214509,1,0,0,0,0
January,Friday,2021,18,D41,,NO,NO,YES,156,Bendale-Glen Andrew (156),-79.25902164908567,43.75544707112805,1,0,0,0,0
January,Friday,2021,18,D12,,YES,NO,NO,112,Beechborough-Greenbrook (112),-79.46925698356955,43.693907377327804,1,0,0,0,1
January,Friday,2021,12,D55,,NO,NO,YES,063,The Beaches (63),-79.32904119855883,43.66054764426484,1,0,0,0,0
January,Friday,2021,20,D33,,NO,NO,YES,046,Pleasant View (46),-79.33709066045557,43.77789241893786,1,0,0,0,0
January,Friday,2021,16,D14,,NO,NO,YES,078,Kensington-Chinatown (78),-79.4047819326258,43.652665893742046,1,0,1,0,0
January,Friday,2021,16,D22,,NO,NO,YES,019,Long Branch (19),-79.53028541623591,43.59523487834608,1,0,0,0,0
January,Friday,2021,7,D22,,NO,NO,YES,158,Islington (158),-79.52335329800323,43.644662900814716,1,0,0,0,0
January,Friday,2021,11,D55,,NO,NO,YES,070,South Riverdale (70),-79.35519116957794,43.66482550637591,1,0,0,0,0
January,Friday,2021,18,D41,,YES,NO,NO,122,Birchcliffe-Cliffside (122),-79.28396186176079,43.6874494332019,1,0,0,0,1
January,Friday,2021,18,D53,,NO,NO,YES,095,Annex (95),-79.40474404267748,43.67534981925987,1,0,0,0,0
January,Friday,2021,18,D55,,NO,YES,NO,066,Danforth (66),-79.34486880328082,43.67893386959899,1,0,0,0,0
January,Friday,2021,17,D52,,NO,NO,YES,169,Bay-Cloverhill (169),-79.38609284559989,43.66156590066963,1,0,0,0,0
January,Friday,2021,10,D32,,NO,NO,YES,034,Bathurst Manor (34),-79.44313651991618,43.7545618779588,1,0,0,0,0
January,Friday,2021,19,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.31523357097439,43.75786462249319,1,0,0,0,0
January,Friday,2021,15,D32,,NO,NO,YES,052,Bayview Village (52),-79.3909646858739,43.77969979692506,1,0,0,0,0
January,Friday,2021,19,D53,,NO,YES,NO,055,Thorncliffe Park (55),-79.34359042224447,43.70741628014054,1,0,0,0,0
January,Friday,2021,13,D55,,NO,NO,YES,066,Danforth (66),-79.34307240626468,43.67928707350766,1,0,0,0,0
January,Friday,2021,13,D31,,NO,NO,YES,154,Oakdale-Beverley Heights (154),-79.51070135487555,43.72929897117903,1,0,0,0,0
January,Friday,2021,21,D42,,NO,NO,YES,145,Malvern West (145),-79.22095167470565,43.80564330042488,1,0,0,0,0
January,Friday,2021,19,D31,,NO,NO,YES,154,Oakdale-Beverley Heights (154),-79.52550704219104,43.717169948131115,1,0,0,0,0
January,Friday,2021,20,D43,,YES,NO,NO,141,Golfdale-Cedarbrae-Woburn (141),-79.21582625821733,43.76184700342912,1,0,0,0,1
January,Friday,2021,18,D31,,YES,YES,NO,027,York University Heights (27),-79.4969999957205,43.767987062980666,1,0,0,0,1
January,Friday,2021,19,D14,,NO,NO,YES,081,Trinity-Bellwoods (81),-79.41261043001539,43.655469098776415,1,0,0,0,0
January,Friday,2021,14,D55,,NO,NO,YES,063,The Beaches (63),-79.3064913368886,43.67044001055042,1,0,0,0,0
January,Friday,2021,0,D14,,NO,YES,NO,095,Annex (95),-79.41358173425428,43.667853712761776,1,0,0,0,0
